        Time                o12
----------------------------------------------------------------------
                       0                               0
            0.0015929475                               0
             0.003185895                               0
            0.0047788429                               0
            0.0063717901                               0
            0.0079647377                               0
            0.0095576858                               0
             0.011150633                               0
              0.01274358                               0
             0.014336528                               0
             0.015929475                               0
             0.017522423                               0
             0.019115372                               0
             0.020708319                               0
             0.022301266                               0
             0.023894213                               0
              0.02548716                               0
             0.027080109                               0
             0.028673057                               0
             0.030266004                               0
             0.031858951                               0
               0.0334519                               0
             0.035044845                               0
             0.036637794                               0
             0.038230743                               0
             0.039823689                               0
             0.041416638                               0
             0.043009583                               0
             0.044602532                               0
             0.046195481                               0
             0.047788426                               0
             0.049381375                               0
             0.050974321                               0
              0.05256727                               0
             0.054160219                               0
             0.055753164                               0
             0.057346113                               0
             0.058939058                               0
             0.060532007                               0
             0.062124956                               0
             0.063717902                               0
             0.065310851                               0
               0.0669038                               0
             0.068496749                               0
              0.07008969                               0
             0.071682639                               0
             0.073275588                               0
             0.074868537                               0
             0.076461487                               0
             0.078054428                               0
             0.079647377                               0
             0.081240326                               0
             0.082833275                               0
             0.084426224                               0
             0.086019166                               0
             0.087612115                               0
             0.089205064                               0
             0.090798013                               0
             0.092390962                               0
             0.093983904                               0
             0.095576853                               0
             0.097169802                               0
             0.098762751                               0
               0.1003557                               0
              0.10194864                               0
              0.10354159                               0
              0.10513454                               0
              0.10672749                               0
              0.10832044                               0
              0.10991338                               0
              0.11150633                               0
              0.11309928                               0
              0.11469223                               0
              0.11628518                               0
              0.11787812                               0
              0.11947107                               0
              0.12106401                               0
              0.12265696                               0
              0.12424991                               0
              0.12584285                               0
               0.1274358                               0
              0.12902875                               0
               0.1306217                               0
              0.13221465                               0
               0.1338076                               0
              0.13540055                               0
               0.1369935                               0
              0.13858643                               0
              0.14017938                               0
              0.14177233                               0
              0.14336528                               0
              0.14495823                               0
              0.14655118                               0
              0.14814413                               0
              0.14973707                               0
              0.15133002                               0
              0.15292297                               0
              0.15451591                               0
              0.15610886                               0
              0.15770181                               0
              0.15929475                               0
               0.1608877                               0
              0.16248065                               0
               0.1640736                               0
              0.16566655                               0
               0.1672595                               0
              0.16885245                               0
              0.17044538                               0
              0.17203833                               0
              0.17363128                               0
              0.17522423                               0
              0.17681718                               0
              0.17841013                               0
              0.18000308                               0
              0.18159603                               0
              0.18318897                               0
              0.18478192                               0
              0.18637486                               0
              0.18796781                               0
              0.18956076                               0
              0.19115371                               0
              0.19274665                               0
               0.1943396                               0
              0.19593255                               0
               0.1975255                               0
              0.19911845                               0
               0.2007114                               0
              0.20230433                               0
              0.20389728                               0
              0.20549023                               0
              0.20708318                               0
              0.20867613                               0
              0.21026908                               0
              0.21186203                               0
              0.21345498                               0
              0.21504793                               0
              0.21664087                               0
              0.21823381                               0
              0.21982676                               0
              0.22141971                               0
              0.22301266                               0
              0.22460561                               0
              0.22619855                               0
               0.2277915                               0
              0.22938445                               0
               0.2309774                               0
              0.23257035                               0
              0.23416328                               0
              0.23575623                               0
              0.23734918                               0
              0.23894213                               0
              0.24053508                               0
              0.24212803                               0
              0.24372098                               0
              0.24531393                               0
              0.24690688                               0
              0.24849983                               0
              0.25009277                               0
              0.25168571                               0
              0.25327867                               0
              0.25487161                               0
              0.25646457                               0
               0.2580575                               0
              0.25965044                               0
               0.2612434                               0
              0.26283634                               0
               0.2644293                               0
              0.26602224                               0
               0.2676152                               0
              0.26920813                               0
               0.2708011                               0
              0.27239403                               0
                0.273987                               0
              0.27557993                               0
              0.27717286                               0
              0.27876583                               0
              0.28035876                               0
              0.28195173                               0
              0.28354466                               0
              0.28513762                               0
              0.28673056                               0
              0.28832352                               0
              0.28991646                               0
              0.29150939                               0
              0.29310235                               0
              0.29469529                               0
              0.29628825                               0
              0.29788119                               0
              0.29947415                               0
              0.30106708                               0
              0.30266005                               0
              0.30425298                               0
              0.30584595                               0
              0.30743888                               0
              0.30903181                               0
              0.31062478                               0
              0.31221771                               0
              0.31381068                               0
              0.31540361                               0
              0.31699657                               0
              0.31858951                               0
              0.32018247                               0
              0.32177541                               0
              0.32336834                               0
               0.3249613                               0
              0.32655424                               0
               0.3281472                               0
              0.32974014                               0
               0.3313331                               0
              0.33292603                               0
                0.334519                               0
              0.33611193                               0
               0.3377049                               0
              0.33929783                               0
              0.34089077                               0
              0.34248373                               0
              0.34407666                               0
