Time	o21

                       0                               0
            0.0015929469                               0
            0.0031858939                               0
            0.0047788406                               0
            0.0063717877                               0
            0.0079647349                               0
            0.0095576812                               0
             0.011150628                               0
             0.012743575                               0
             0.014336523                               0
              0.01592947                               0
             0.017522415                               0
             0.019115362                               0
             0.020708309                               0
             0.022301257                               0
             0.023894204                               0
             0.025487151                               0
             0.027080098                               0
             0.028673045                               0
             0.030265991                               0
              0.03185894                               0
             0.033451885                               0
              0.03504483                               0
             0.036637779                               0
             0.038230725                               0
             0.039823674                               0
             0.041416619                               0
             0.043009568                               0
             0.044602513                               0
             0.046195459                               0
             0.047788408                               0
             0.049381353                               0
             0.050974302                               0
             0.052567247                               0
             0.054160196                               0
             0.055753142                               0
             0.057346091                               0
             0.058939036                               0
             0.060531981                               0
              0.06212493                               0
             0.063717879                               0
             0.065310821                               0
              0.06690377                               0
             0.068496719                               0
             0.070089661                               0
              0.07168261                               0
             0.073275559                               0
             0.074868508                               0
             0.076461449                               0
             0.078054398                               0
             0.079647347                               0
             0.081240289                               0
             0.082833238                               0
             0.084426187                               0
             0.086019136                               0
             0.087612078                               0
             0.089205027                               0
             0.090797976                               0
             0.092390917                               0
             0.093983866                               0
             0.095576815                               0
             0.097169764                               0
             0.098762706                               0
              0.10035565                               0
               0.1019486                               0
              0.10354155                               0
              0.10513449                               0
              0.10672744                               0
              0.10832039                               0
              0.10991333                               0
              0.11150628                               0
              0.11309923                               0
              0.11469218                               0
              0.11628512                               0
              0.11787807                               0
              0.11947102                               0
              0.12106396                               0
              0.12265691                               0
              0.12424986                               0
              0.12584281                               0
              0.12743576                               0
              0.12902869                               0
              0.13062164                               0
              0.13221459                               0
              0.13380754                               0
              0.13540049                               0
              0.13699344                               0
              0.13858639                               0
              0.14017932                               0
              0.14177227                               0
              0.14336522                               0
              0.14495817                               0
              0.14655112                               0
              0.14814407                               0
              0.14973702                               0
              0.15132995                               0
               0.1529229                               0
              0.15451585                               0
               0.1561088                               0
              0.15770175                               0
              0.15929469                               0
              0.16088764                               0
              0.16248058                               0
              0.16407353                               0
              0.16566648                               0
              0.16725942                               0
              0.16885237                               0
              0.17044532                               0
              0.17203827                               0
              0.17363121                               0
              0.17522416                               0
               0.1768171                               0
              0.17841005                               0
                0.180003                               0
              0.18159595                               0
               0.1831889                               0
              0.18478183                               0
              0.18637478                               0
              0.18796773                               0
              0.18956068                               0
              0.19115363                               0
              0.19274658                               0
              0.19433953                               0
              0.19593246                               0
              0.19752541                               0
              0.19911836                               0
              0.20071131                               0
              0.20230426                               0
              0.20389721                               0
              0.20549016                               0
              0.20708309                               0
              0.20867604                               0
              0.21026899                               0
              0.21186194                               0
              0.21345489                               0
              0.21504784                               0
              0.21664079                               0
              0.21823372                               0
              0.21982667                               0
              0.22141962                               0
              0.22301257                               0
              0.22460552                               0
              0.22619846                               0
              0.22779141                               0
              0.22938436                               0
               0.2309773                               0
              0.23257025                               0
              0.23416319                               0
              0.23575614                               0
              0.23734909                               0
              0.23894204                               0
              0.24053499                               0
              0.24212793                               0
              0.24372087                               0
              0.24531382                               0
              0.24690677                               0
              0.24849972                               0
              0.25009266                               0
              0.25168562                               0
              0.25327855                               0
              0.25487152                               0
              0.25646445                               0
              0.25805739                               0
              0.25965035                               0
              0.26124328                               0
              0.26283625                               0
              0.26442918                               0
              0.26602215                               0
              0.26761508                               0
              0.26920801                               0
              0.27080098                               0
              0.27239391                               0
              0.27398688                               0
              0.27557981                               0
              0.27717277                               0
              0.27876571                               0
              0.28035864                               0
              0.28195161                               0
              0.28354454                               0
               0.2851375                               0
              0.28673044                               0
               0.2883234                               0
              0.28991634                               0
              0.29150927                               0
              0.29310223                               0
              0.29469517                               0
              0.29628813                               0
              0.29788107                               0
              0.29947403                               0
              0.30106696                               0
               0.3026599                               0
              0.30425286                               0
               0.3058458                               0
              0.30743876                               0
               0.3090317                               0
              0.31062466                               0
              0.31221759                               0
              0.31381053                               0
              0.31540349                               0
              0.31699643                               0
              0.31858939                               0
              0.32018232                               0
              0.32177529                               0
              0.32336822                               0
              0.32496116                               0
              0.32655412                               0
              0.32814705                               0
              0.32974002                               0
              0.33133295                               0
              0.33292592                               0
              0.33451885                               0
              0.33611178                               0
              0.33770475                               0
              0.33929768                               0
              0.34089065                               0
              0.34248358                               0
              0.34407654                               0
              0.34566948                               0
